#Exported for mctoolsr																																																
ESV_ID	Undetermined_S0_L001_R1_001_Din01	Undetermined_S0_L001_R1_001_Din02	Undetermined_S0_L001_R1_001_Din03	Undetermined_S0_L001_R1_001_Din04	Undetermined_S0_L001_R1_001_Din05	Undetermined_S0_L001_R1_001_Din06	Undetermined_S0_L001_R1_001_Din07	Undetermined_S0_L001_R1_001_Din08	Undetermined_S0_L001_R1_001_Din09	Undetermined_S0_L001_R1_001_Din10	Undetermined_S0_L001_R1_001_Din11	Undetermined_S0_L001_R1_001_Din12	Undetermined_S0_L001_R1_001_Din13	Undetermined_S0_L001_R1_001_Din14	Undetermined_S0_L001_R1_001_Din15	Undetermined_S0_L001_R1_001_Din16	Undetermined_S0_L001_R1_001_Din17	Undetermined_S0_L001_R1_001_Din18	Undetermined_S0_L001_R1_001_Din19	Undetermined_S0_L001_R1_001_Din20	Undetermined_S0_L001_R1_001_Din21	Undetermined_S0_L001_R1_001_Din22	Undetermined_S0_L001_R1_001_Din23	Undetermined_S0_L001_R1_001_Din24	Undetermined_S0_L001_R1_001_Din25	Undetermined_S0_L001_R1_001_Din26	Undetermined_S0_L001_R1_001_Din27	Undetermined_S0_L001_R1_001_Din28	Undetermined_S0_L001_R1_001_Din29	Undetermined_S0_L001_R1_001_Din30	Undetermined_S0_L001_R1_001_DinB1	Undetermined_S0_L001_R1_001_DinB2	Undetermined_S0_L001_R1_001_NTC1a	Undetermined_S0_L001_R1_001_NTC1b	Undetermined_S0_L001_R1_001_NTC1c	Undetermined_S0_L001_R1_001_NTC2a	Undetermined_S0_L001_R1_001_NTC2b	Undetermined_S0_L001_R1_001_NTC2c	Undetermined_S0_L001_R1_001_NTC2d	Undetermined_S0_L001_R1_001_NTC2e	Undetermined_S0_L001_R1_001_NTC2f	Undetermined_S0_L001_R1_001_NTC2g	Undetermined_S0_L001_R1_001_NTC2h	Undetermined_S0_L001_R1_001_NTC3a	Undetermined_S0_L001_R1_001_NTC3b	Undetermined_S0_L001_R1_001_NTC3c	Undetermined_S0_L001_R1_001_NTC3d	taxonomy
ESV_391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Pucciniaceae;Gymnosporangium;Gymnosporangium_trachysorum;KJ720184.1.3423;ESV_391
ESV_392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Mucoraceae;Mucor;NA;NA;ESV_392
ESV_393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Holozoa;Metazoa_(Animalia);NA;NA;NA;NA;ESV_393
ESV_394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Stramenopiles;Ochrophyta;NA;NA;NA;NA;ESV_394
ESV_395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Rhizaria;Cercozoa;Glissomonadida;Heteromita;NA;NA;ESV_395
ESV_396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Nucletmycea;Fungi;NA;NA;NA;NA;ESV_396
ESV_397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;NA;NA;NA;NA;ESV_397
ESV_398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;NA;NA;NA;NA;NA;NA;ESV_398
ESV_399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Stramenopiles;Ochrophyta;NA;NA;NA;NA;ESV_399
ESV_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41292	0	0	0	0	0	0	Eukaryota;Opisthokonta;NA;NA;NA;NA;NA;NA;ESV_4
ESV_40	72	50	151	125	84	103	43	52	82	147	105	104	97	78	119	212	141	181	170	259	237	182	110	256	272	137	335	52	36	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;NA;NA;ESV_40
ESV_400	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Archaeplastida;Chloroplastida;Charophyta;NA;NA;NA;NA;ESV_400
ESV_401	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Alveolata;Apicomplexa;Eugregarinorida;Gregarina;NA;NA;ESV_401
ESV_402	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;NA;NA;ESV_402
ESV_403	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Nucletmycea;Fungi;NA;NA;NA;NA;ESV_403
ESV_404	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Ascobolaceae;Saccobolus;Saccobolus_dilutellus;FJ176814.1.1735;ESV_404
ESV_405	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Nucletmycea;Fungi;NA;NA;NA;NA;ESV_405
ESV_406	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;NA;NA;NA;NA;ESV_406
ESV_407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Holozoa;Metazoa_(Animalia);NA;NA;NA;NA;ESV_407
ESV_408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Holozoa;Metazoa_(Animalia);Amphiesmenoptera;Lepidoptera;NA;NA;ESV_408
ESV_409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Rhizaria;Cercozoa;uncultured;uncultured_eukaryote;uncultured_eukaryote;KC672643.1.1832;ESV_409
ESV_41	223	94	219	225	138	106	173	201	148	171	75	121	108	98	89	207	132	88	66	98	83	214	96	132	57	37	61	164	75	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Rhizophydiales;NA;NA;NA;ESV_41
ESV_410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	Eukaryota;SAR;Stramenopiles;Peronosporomycetes;NA;NA;NA;NA;ESV_410
ESV_411	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Amoebozoa;Myxogastria;Meriderma;Meriderma_fuscatum;Meriderma_fuscatum;Meriderma_fuscatum;DQ903668.1.3193;ESV_411
ESV_412	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;NA;NA;ESV_412
ESV_413	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Amoebozoa;Myxogastria;Protophysarum;Protophysarum_sp._PV64;Protophysarum_sp._PV64;Protophysarum_sp._PV64;JQ271711.1.2162;ESV_413
ESV_414	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlorophyceae;NA;NA;NA;ESV_414
ESV_415	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;NA;NA;ESV_415
ESV_416	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;NA;NA;ESV_416
ESV_417	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Rhizaria;Cercozoa;Vampyrellidae;uncultured;NA;NA;ESV_417
ESV_418	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;NA;NA;ESV_418
ESV_419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Alveolata;Apicomplexa;Eugregarinorida;Stylocephalus;Stylocephalus_giganteus;FJ459761.1.1730;ESV_419
ESV_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2825	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Debaryomycetaceae;NA;NA;NA;ESV_42
ESV_420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;NA;NA;NA;NA;NA;NA;ESV_420
ESV_421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Rhizaria;Cercozoa;NA;NA;NA;NA;ESV_421
ESV_422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Archaeplastida;Chloroplastida;NA;NA;NA;NA;NA;ESV_422
ESV_423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Alveolata;Ciliophora;Prostomatea;Cryptocaryon;uncultured_eukaryote;NA;ESV_423
ESV_424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	Eukaryota;SAR;Stramenopiles;Ochrophyta;Mischococcales;NA;NA;NA;ESV_424
ESV_425	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Nucletmycea;Fungi;NA;NA;NA;NA;ESV_425
ESV_426	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;NA;NA;ESV_426
ESV_427	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Rhizaria;Cercozoa;Glissomonadida;Heteromita;uncultured_eukaryote;NA;ESV_427
ESV_428	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;NA;NA;ESV_428
ESV_429	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Rhizaria;Cercozoa;Glissomonadida;Heteromita;NA;NA;ESV_429
ESV_43	0	0	0	0	0	0	0	0	0	0	0	0	3519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;NA;NA;ESV_43
ESV_430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;NA;NA;NA;NA;NA;NA;ESV_430
ESV_431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;NA;NA;NA;NA;NA;NA;ESV_431
ESV_432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;Chlamydomonadales;Chloromonas;Chloromonas_brevispina;KF683610.1.2049;ESV_432
ESV_433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Holozoa;Metazoa_(Animalia);Eutardigrada;Parachela;Ramazzottius_oberhaeuseri;FJ435728.1.1769;ESV_433
ESV_434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;NA;NA;ESV_434
ESV_44	74	48	112	116	67	84	29	0	52	146	152	175	96	74	142	252	155	197	105	113	82	124	79	130	117	83	94	199	73	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Sporidiobolaceae;Rhodosporidiobolus;NA;NA;ESV_44
ESV_45	130	80	34	138	43	65	10	0	27	59	71	79	80	30	75	137	95	63	66	191	51	691	180	288	77	78	84	116	44	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Nucletmycea;Fungi;NA;NA;NA;NA;ESV_45
ESV_46	405	84	342	139	137	113	207	590	503	0	0	25	66	9	26	38	4	20	52	57	47	65	50	72	87	21	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Alveolata;Ciliophora;Hypotrichia;Anteholosticha;NA;NA;ESV_46
ESV_47	128	94	139	94	104	107	124	225	148	77	74	115	100	89	114	92	98	116	84	73	94	65	64	101	84	83	72	190	113	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;NA;NA;NA;NA;NA;NA;ESV_47
ESV_48	308	39	91	82	63	71	34	19	108	70	76	107	100	106	107	86	137	101	70	137	135	22	153	111	278	63	253	51	82	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;NA;NA;ESV_48
ESV_49	11	20	30	9	33	13	17	12	58	66	294	234	163	237	242	55	92	155	99	92	176	0	49	44	47	73	73	249	173	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;NA;NA;NA;NA;NA;NA;ESV_49
ESV_5	489	1234	1454	784	651	481	2355	1313	1007	1987	3445	2936	1056	1538	1935	1761	1459	2723	1056	958	709	680	588	1077	335	821	276	2805	922	1765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;NA;NA;ESV_5
ESV_50	139	70	60	91	77	76	254	164	111	59	199	132	45	81	108	56	75	128	114	113	99	34	71	89	41	67	35	103	87	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;NA;NA;ESV_50
ESV_51	76	0	80	68	0	70	0	0	0	95	109	128	114	96	129	145	107	180	98	108	70	0	98	90	99	72	89	252	201	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Nucletmycea;Fungi;NA;NA;NA;NA;ESV_51
ESV_52	66	31	18	33	31	68	15	12	110	55	122	107	116	195	190	54	65	115	53	77	116	50	115	108	57	58	63	174	205	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Rhizaria;Cercozoa;NA;NA;NA;NA;ESV_52
ESV_53	0	0	0	3	16	4	0	0	0	0	0	0	2667	0	0	0	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Stramenopiles;Peronosporomycetes;NA;NA;NA;NA;ESV_53
ESV_54	109	53	43	75	58	62	93	242	105	114	73	75	83	67	103	110	93	77	94	149	152	63	72	96	46	52	64	100	65	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Rhizophydiaceae;Rhizophydium;Rhizophydium_patellarium;KF160860.1.1230;ESV_54
ESV_55	109	94	150	87	101	84	74	192	120	92	92	111	61	57	82	107	87	131	71	85	61	31	50	76	76	55	54	105	102	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Rhizaria;Cercozoa;Glissomonadida;uncultured;NA;NA;ESV_55
ESV_56	179	30	240	108	191	251	52	0	34	15	18	33	31	27	27	43	20	12	98	169	222	70	118	152	224	59	177	20	20	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Stramenopiles;Ochrophyta;Chrysophyceae;uncultured_eukaryote;uncultured_eukaryote;JF730859.1.1687;ESV_56
ESV_57	144	83	189	114	118	140	71	115	121	19	61	41	36	34	45	34	43	62	82	111	93	52	46	93	83	54	82	57	19	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Rhizaria;Cercozoa;Glissomonadida;uncultured;NA;NA;ESV_57
ESV_58	61	38	32	76	37	48	19	21	59	74	87	73	114	82	103	150	128	86	55	84	89	22	109	113	28	50	42	78	77	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;NA;NA;ESV_58
ESV_59	80	45	104	125	68	79	18	13	26	16	69	75	43	58	68	60	61	92	74	66	60	66	52	78	142	81	101	134	69	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Camptobasidiaceae;Camptobasidium;NA;NA;ESV_59
ESV_6	614	316	918	729	556	759	149	27	146	1325	1180	1446	609	580	1019	1875	1141	2351	1475	1078	945	957	672	1471	1627	1294	1489	1155	268	823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Archaeplastida;Chloroplastida;Chlorophyta;NA;NA;NA;NA;ESV_6
ESV_60	1019	184	29	374	222	46	74	34	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Stramenopiles;Ochrophyta;NA;NA;NA;NA;ESV_60
ESV_61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1990	0	0	0	0	0	0	Eukaryota;Opisthokonta;Holozoa;Metazoa_(Animalia);NA;NA;NA;NA;ESV_61
ESV_62	39	18	38	54	31	46	0	0	25	80	67	95	91	79	77	127	103	171	56	44	48	54	38	40	54	40	61	210	62	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;NA;NA;ESV_62
ESV_63	12	15	23	23	43	14	68	114	48	589	95	31	90	117	29	33	74	48	19	35	27	12	22	134	19	0	0	25	30	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Nucletmycea;Fungi;NA;NA;NA;NA;ESV_63
ESV_64	67	23	62	65	33	48	14	10	26	44	32	34	35	32	42	101	64	55	33	468	39	52	42	89	19	39	34	62	38	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;NA;NA;ESV_64
ESV_65	65	52	151	93	60	57	48	59	92	26	46	70	38	34	46	62	50	49	62	64	48	42	31	74	78	41	60	50	32	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Rhizaria;Cercozoa;Glissomonadida;uncultured;NA;NA;ESV_65
ESV_66	49	30	50	43	36	30	5	0	63	33	48	74	63	56	81	42	49	52	38	124	68	104	127	108	30	30	41	46	54	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;NA;NA;NA;NA;NA;NA;ESV_66
ESV_67	133	44	188	83	92	98	31	39	60	0	0	0	25	65	31	0	0	10	34	73	85	217	39	76	65	56	65	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Alveolata;Ciliophora;NA;NA;NA;NA;ESV_67
ESV_68	49	15	18	45	30	45	0	0	20	49	18	31	33	15	24	111	34	37	39	50	44	466	92	86	62	33	105	9	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Gromochytriaceae;uncultured;uncultured_Chytridiomycota;GQ995413.1.1770;ESV_68
ESV_69	66	0	40	100	55	86	0	0	0	0	0	0	0	0	0	0	35	0	70	106	193	105	89	135	184	65	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Gromochytriaceae;uncultured;uncultured_Chytridiomycota;GQ995413.1.1770;ESV_69
ESV_7	1897	1164	2659	1677	1117	1250	1145	3698	1732	599	701	683	477	518	696	719	629	920	724	594	715	391	434	644	706	471	595	470	331	524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Archaeplastida;Chloroplastida;NA;NA;NA;NA;NA;ESV_7
ESV_70	133	102	195	84	49	45	80	71	105	20	46	53	30	22	34	28	37	47	52	57	35	36	27	46	31	30	34	34	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;NA;NA;ESV_70
ESV_71	75	61	122	110	88	51	95	106	73	21	38	56	24	18	33	22	47	58	38	35	52	21	28	39	29	33	51	60	23	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Mrakiaceae;Mrakia;Mrakia_frigida;KC991038.1.1714;ESV_71
ESV_72	114	25	49	56	51	24	15	0	236	19	45	34	31	49	27	14	22	21	32	95	80	7	144	72	63	21	43	11	58	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Rhizaria;Cercozoa;Incertae_Sedis;Gymnophrys;Cercomonas_celer;FJ790710.1.1689;ESV_72
ESV_73	44	18	27	40	26	25	34	139	40	30	51	35	49	32	53	86	47	58	43	89	66	36	39	56	22	35	31	69	51	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Nucletmycea;Fungi;Rhizophydiales;NA;NA;NA;ESV_73
ESV_74	22	32	44	29	31	25	59	71	61	43	89	79	32	37	47	58	47	56	51	39	48	27	0	42	45	34	37	57	39	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;NA;NA;NA;NA;NA;NA;ESV_74
ESV_75	9	0	5	6	14	0	0	0	31	18	141	141	69	153	82	15	48	47	8	17	53	0	48	29	21	12	13	39	128	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Amoebozoa;Tubulinea;Euamoebida;BOLA868;uncultured_Hartmannellidae;uncultured_Hartmannellidae;EF023499.1.1824;ESV_75
ESV_76	112	365	50	36	19	20	152	271	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Rhizaria;Cercozoa;Thecofilosea;uncultured;NA;NA;ESV_76
ESV_77	14	17	36	11	19	0	110	41	112	106	106	28	0	23	10	54	46	182	18	39	44	0	13	21	14	16	11	14	31	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;SAR;Rhizaria;Cercozoa;Thecofilosea;uncultured;NA;NA;ESV_77
